06/17/2011,IVORY JACKS              FAIRBANKS,53.98,,1126.44
06/17/2011,G SPORT BAR & GRILL      VANCOUVER,49.50,,1175.94
06/17/2011,COOKIES OF COURSE        VANCOUVER,4.25,,1180.19
06/20/2011,BUFFALO CENTER AUTO PART DELTA JUNC,83.81,,1264.00
06/20/2011,MEINHARDT FINE FOODS     VANCOUVER,2.07,,1266.07
06/20/2011,EASY PARK CP 09    QPS   VANCOUVER,6.00,,1272.07
06/20/2011,IMPARK00011928U          VANCOUVER,2.00,,1274.07
06/23/2011,TANGLE RIVER INN         PAXSON,9.98,,1284.05
06/23/2011,YELLOW CABS              VANCOUVER,30.30,,1314.35
06/23/2011,SCIUE ITALIAN BAKERY     VANCOUVER,5.93,,1320.28
06/24/2011,CHILL WINSTON            VANCOUVER,24.93,,1345.21
06/24/2011,WHOLE FOODS MARKET       VANCOUVER,8.56,,1353.77
06/27/2011,YOUR DOLLAR STORE WITH MOVANCOUVER,9.24,,1363.01
06/27/2011,SAVE ON FOODS #937       VANCOUVER,29.82,,1392.83
06/28/2011,BRIDGES RESTAURANT       VANCOUVER,55.00,,1447.83
06/30/2011,PIKES LANDING II         FAIRBANKS,5.75,,1453.58
06/30/2011,FRED-MEYER #0485         FAIRBANKS,5.54,,1459.12
06/30/2011,SILVER GULCH BREWING & BOFAIRBANKS,95.54,,1554.66
06/30/2011,SILVER GULCH BREWING & BOFAIRBANKS,10.56,,1565.22
06/30/2011,GULLIVER'S BOOKS INC     FAIRBANKS,7.24,,1572.46
06/30/2011,GULLIVER'S BOOKS INC     FAIRBANKS,14.48,,1586.94
06/30/2011,VALUE VILLAGE 1042       FAIRBANKS,12.04,,1598.98
06/30/2011,DATE-LINE DIGITAL PRINTINFAIRBANKS,3.01,,1601.99
06/30/2011,WHOLE FOODS MARKET       VANCOUVER,,9.98,1592.01
06/30/2011,WHOLE FOODS MARKET       VANCOUVER,22.38,,1614.39
07/04/2011,Amazon *Marketplce CA    WWW.AMAZON,6.50,,1620.89
07/04/2011,COLLEGETOWN PIZZARIA     FAIRBANKS,39.74,,1660.63
07/04/2011,TACO BELL #49100049130   FAIRBANKS,3.27,,1663.90
07/04/2011,COLLEGE COFFEEHOUSE      FAIRBANKS,6.17,,1670.07
07/04/2011,IGA FOOD CACHE           DELTA JCT,6.91,,1676.98
07/04/2011,REAL CDN SUPERSTORE #1   WHITEHORSE,13.07,,1690.05
07/04/2011,TESORO 60111             FAIRBANKS,26.66,,1716.71
07/04/2011,HEARTLAND SERVICES       MAYO,10.35,,1727.06
07/04/2011,TAGS WHITEHORSE    QPE   WHITEHORSE,27.74,,1754.80
07/04/2011,ROADHOUSE BAR & GRILL    WHITEHORSE,34.20,,1789.00
07/04/2011,FAST FOOD DISCO          VANCOUVER,23.00,,1812.00
07/05/2011,REAL CDN SUPERSTORE #1   WHITEHORSE,6.39,,1818.39
07/05/2011,UBC E-PAYMENT            WWW.UBC.CA,7.84,,1826.23
07/05/2011,GOODY'S GAS LTD.   QPE   WHITEHORSE,6.75,,1832.98
07/05/2011,HEARTLAND SERVICES       MAYO,4.20,,1837.18
07/05/2011,INTEGRA TIRE WHITEHORSE  WHITEHORSE,14.25,,1851.43
07/05/2011,YYOGA SOUTH GRANVILLE    VANCOUVER,27.22,,1878.65
07/06/2011,PORTER CREEK SUPER A     WHITEHORSE,7.34,,1885.99
07/07/2011,TATCHUN CENTRE #1711     CARMACKS,28.77,,1914.76
07/08/2011,PACESETTER  / BRAEBURN   WHITEHORSE,10.50,,1925.26
07/08/2011,PAYMENT - THANK YOU,,1500.00,425.26
07/08/2011,MICHAELS #3974           VANCOUVER,4.23,,429.49
07/12/2011,SFU BOOKSTORE BURNABY    BURNABY,4.48,,433.97
07/14/2011,MAXIMILIAN'S GOLD RUSH   DAWSON,27.87,,461.84
07/14/2011,FAS GAS KOPPER KINGQPE   WHITEHORSE,29.80,,491.64
07/14/2011,SELKIRK GAS BAR #050724  PELLY CROS,1.75,,493.39
07/15/2011,PORTER CREEK SUPER A     WHITEHORSE,30.25,,523.64
07/15/2011,PHO LIEN VIETNAMESE      WHITEHORSE,12.05,,535.69
07/15/2011,MARKETPLACE IGA #23      VANCOUVER,28.85,,564.54
07/18/2011,KOPPER KING SERVICES LTD.WHITEHORSE,25.15,,589.69
07/18/2011,SIEGEL'S BAGELS 2000     VANCOUVER,5.67,,595.36
07/18/2011,GRANVILLE ISLAND SRAFOOD VANCOUVER,25.85,,621.21
07/18/2011,DEAKIN EQUIPMENT LTD     VANCOUVER,133.28,,754.49
07/18/2011,PHOSCAO CAFE             VANCOUVER,4.65,,759.14
07/18/2011,DOMAINE DE CHABERTON ESTALANGLEY,48.04,,807.18
07/18/2011,PRICE SMART #2242        LANGLEY,23.83,,831.01
07/18/2011,MAX'S BAKERY & DELI      VANCOUVER,10.49,,841.50
07/18/2011,PAYMENT - THANK YOU,,493.39,348.11
07/18/2011,ICBC #15076              VANCOUVER,58.00,,406.11
07/18/2011,VANCOUVER AIRPORT PARK   RICHMOND,8.50,,414.61
07/18/2011,WHET: KITCHEN.BAR.PATIO  VANCOUVER,40.84,,455.45
07/18/2011,IKI JAPANESE RESTAURANT  VANCOUVER,23.78,,479.23
